trecho_id,data_obs,lat_centroide,lon_centroide,mes,chuva_72h,chuva_7d,chuva_30d
RO-ARQ-0145,2023-02-15,-9.8676,-63.0008,2,20.9,36.2,254.8
RO-ARQ-0145,2023-03-08,-9.8676,-63.0008,3,20.7,63.7,253.0
RO-ARQ-0145,2023-07-20,-9.8676,-63.0008,7,0.0,0.7,0.9
RO-ARQ-0145,2023-11-15,-9.8676,-63.0008,11,6.9,25.3,74.1
RO-ARQ-0145,2024-01-20,-9.8676,-63.0008,1,22.8,47.5,264.7
RO-ARQ-0145,2024-02-25,-9.8676,-63.0008,2,52.1,82.3,309.0
RO-ARQ-0145,2024-07-15,-9.8676,-63.0008,7,0.0,0.7,2.9
RO-ARQ-0145,2024-10-20,-9.8676,-63.0008,10,9.0,41.8,90.9
RO-ARQ-0145,2025-02-10,-9.8676,-63.0008,2,40.9,85.0,349.7
RO-ARQ-0145,2025-03-15,-9.8676,-63.0008,3,41.2,61.6,310.3
RO-ARQ-0145,2025-08-15,-9.8676,-63.0008,8,0.0,0.0,5.1
RO-ARQ-0146,2023-02-15,-9.8755,-62.9923,2,20.9,36.2,254.8
RO-ARQ-0146,2023-03-08,-9.8755,-62.9923,3,20.7,63.7,253.0
RO-ARQ-0146,2023-07-20,-9.8755,-62.9923,7,0.0,0.7,0.9
RO-ARQ-0146,2023-11-15,-9.8755,-62.9923,11,6.9,25.3,74.1
RO-ARQ-0146,2024-01-20,-9.8755,-62.9923,1,22.8,47.5,264.7
RO-ARQ-0146,2024-02-25,-9.8755,-62.9923,2,52.1,82.3,309.0
RO-ARQ-0146,2024-07-15,-9.8755,-62.9923,7,0.0,0.7,2.9
RO-ARQ-0146,2024-10-20,-9.8755,-62.9923,10,9.0,41.8,90.9
RO-ARQ-0146,2025-02-10,-9.8755,-62.9923,2,40.9,85.0,349.7
RO-ARQ-0146,2025-03-15,-9.8755,-62.9923,3,41.2,61.6,310.3
RO-ARQ-0146,2025-08-15,-9.8755,-62.9923,8,0.0,0.0,5.1
RO-ARQ-0147,2023-02-15,-9.8824,-62.9849,2,20.9,36.2,254.8
RO-ARQ-0147,2023-03-08,-9.8824,-62.9849,3,20.7,63.7,253.0
RO-ARQ-0147,2023-07-20,-9.8824,-62.9849,7,0.0,0.7,0.9
RO-ARQ-0147,2023-11-15,-9.8824,-62.9849,11,6.9,25.3,74.1
RO-ARQ-0147,2024-01-20,-9.8824,-62.9849,1,22.8,47.5,264.7
RO-ARQ-0147,2024-02-25,-9.8824,-62.9849,2,52.1,82.3,309.0
RO-ARQ-0147,2024-07-15,-9.8824,-62.9849,7,0.0,0.7,2.9
RO-ARQ-0147,2024-10-20,-9.8824,-62.9849,10,9.0,41.8,90.9
RO-ARQ-0147,2025-02-10,-9.8824,-62.9849,2,40.9,85.0,349.7
RO-ARQ-0147,2025-03-15,-9.8824,-62.9849,3,41.2,61.6,310.3
RO-ARQ-0147,2025-08-15,-9.8824,-62.9849,8,0.0,0.0,5.1
RO-ARQ-0148,2023-02-15,-9.884,-62.9992,2,20.9,36.2,254.8
RO-ARQ-0148,2023-03-08,-9.884,-62.9992,3,20.7,63.7,253.0
RO-ARQ-0148,2023-07-20,-9.884,-62.9992,7,0.0,0.7,0.9
RO-ARQ-0148,2023-11-15,-9.884,-62.9992,11,6.9,25.3,74.1
RO-ARQ-0148,2024-01-20,-9.884,-62.9992,1,22.8,47.5,264.7
RO-ARQ-0148,2024-02-25,-9.884,-62.9992,2,52.1,82.3,309.0
RO-ARQ-0148,2024-07-15,-9.884,-62.9992,7,0.0,0.7,2.9
RO-ARQ-0148,2024-10-20,-9.884,-62.9992,10,9.0,41.8,90.9
RO-ARQ-0148,2025-02-10,-9.884,-62.9992,2,40.9,85.0,349.7
RO-ARQ-0148,2025-03-15,-9.884,-62.9992,3,41.2,61.6,310.3
RO-ARQ-0148,2025-08-15,-9.884,-62.9992,8,0.0,0.0,5.1
RO-ARQ-0149,2023-02-15,-9.9368,-62.9784,2,17.7,38.2,263.0
RO-ARQ-0149,2023-03-08,-9.9368,-62.9784,3,18.1,62.8,263.1
RO-ARQ-0149,2023-07-20,-9.9368,-62.9784,7,0.0,13.0,13.2
RO-ARQ-0149,2023-11-15,-9.9368,-62.9784,11,5.9,21.4,64.6
RO-ARQ-0149,2024-01-20,-9.9368,-62.9784,1,17.8,41.8,241.9
RO-ARQ-0149,2024-02-25,-9.9368,-62.9784,2,50.1,84.2,271.4
RO-ARQ-0149,2024-07-15,-9.9368,-62.9784,7,0.0,0.5,2.1
RO-ARQ-0149,2024-10-20,-9.9368,-62.9784,10,9.6,31.6,66.7
RO-ARQ-0149,2025-02-10,-9.9368,-62.9784,2,41.0,96.9,371.2
RO-ARQ-0149,2025-03-15,-9.9368,-62.9784,3,44.9,60.5,292.7
RO-ARQ-0149,2025-08-15,-9.9368,-62.9784,8,0.0,0.0,6.1
RO-ARQ-0150,2023-02-15,-9.9216,-62.9792,2,17.7,38.2,263.0
RO-ARQ-0150,2023-03-08,-9.9216,-62.9792,3,18.1,62.8,263.1
RO-ARQ-0150,2023-07-20,-9.9216,-62.9792,7,0.0,13.0,13.2
RO-ARQ-0150,2023-11-15,-9.9216,-62.9792,11,5.9,21.4,64.6
RO-ARQ-0150,2024-01-20,-9.9216,-62.9792,1,17.8,41.8,241.9
RO-ARQ-0150,2024-02-25,-9.9216,-62.9792,2,50.1,84.2,271.4
RO-ARQ-0150,2024-07-15,-9.9216,-62.9792,7,0.0,0.5,2.1
RO-ARQ-0150,2024-10-20,-9.9216,-62.9792,10,9.6,31.6,66.7
RO-ARQ-0150,2025-02-10,-9.9216,-62.9792,2,41.0,96.9,371.2
RO-ARQ-0150,2025-03-15,-9.9216,-62.9792,3,44.9,60.5,292.7
RO-ARQ-0150,2025-08-15,-9.9216,-62.9792,8,0.0,0.0,6.1
RO-ARQ-0151,2023-02-15,-9.9265,-62.9865,2,17.7,38.2,263.0
RO-ARQ-0151,2023-03-08,-9.9265,-62.9865,3,18.1,62.8,263.1
RO-ARQ-0151,2023-07-20,-9.9265,-62.9865,7,0.0,13.0,13.2
RO-ARQ-0151,2023-11-15,-9.9265,-62.9865,11,5.9,21.4,64.6
RO-ARQ-0151,2024-01-20,-9.9265,-62.9865,1,17.8,41.8,241.9
RO-ARQ-0151,2024-02-25,-9.9265,-62.9865,2,50.1,84.2,271.4
RO-ARQ-0151,2024-07-15,-9.9265,-62.9865,7,0.0,0.5,2.1
RO-ARQ-0151,2024-10-20,-9.9265,-62.9865,10,9.6,31.6,66.7
RO-ARQ-0151,2025-02-10,-9.9265,-62.9865,2,41.0,96.9,371.2
RO-ARQ-0151,2025-03-15,-9.9265,-62.9865,3,44.9,60.5,292.7
RO-ARQ-0151,2025-08-15,-9.9265,-62.9865,8,0.0,0.0,6.1
RO-ARQ-0152,2023-02-15,-9.9209,-62.9726,2,17.7,38.2,263.0
RO-ARQ-0152,2023-03-08,-9.9209,-62.9726,3,18.1,62.8,263.1
RO-ARQ-0152,2023-07-20,-9.9209,-62.9726,7,0.0,13.0,13.2
RO-ARQ-0152,2023-11-15,-9.9209,-62.9726,11,5.9,21.4,64.6
RO-ARQ-0152,2024-01-20,-9.9209,-62.9726,1,17.8,41.8,241.9
RO-ARQ-0152,2024-02-25,-9.9209,-62.9726,2,50.1,84.2,271.4
RO-ARQ-0152,2024-07-15,-9.9209,-62.9726,7,0.0,0.5,2.1
RO-ARQ-0152,2024-10-20,-9.9209,-62.9726,10,9.6,31.6,66.7
RO-ARQ-0152,2025-02-10,-9.9209,-62.9726,2,41.0,96.9,371.2
RO-ARQ-0152,2025-03-15,-9.9209,-62.9726,3,44.9,60.5,292.7
RO-ARQ-0152,2025-08-15,-9.9209,-62.9726,8,0.0,0.0,6.1
RO-ARQ-0153,2023-02-15,-9.9257,-62.9721,2,17.7,38.2,263.0
RO-ARQ-0153,2023-03-08,-9.9257,-62.9721,3,18.1,62.8,263.1
RO-ARQ-0153,2023-07-20,-9.9257,-62.9721,7,0.0,13.0,13.2
RO-ARQ-0153,2023-11-15,-9.9257,-62.9721,11,5.9,21.4,64.6
RO-ARQ-0153,2024-01-20,-9.9257,-62.9721,1,17.8,41.8,241.9
RO-ARQ-0153,2024-02-25,-9.9257,-62.9721,2,50.1,84.2,271.4
RO-ARQ-0153,2024-07-15,-9.9257,-62.9721,7,0.0,0.5,2.1
RO-ARQ-0153,2024-10-20,-9.9257,-62.9721,10,9.6,31.6,66.7
RO-ARQ-0153,2025-02-10,-9.9257,-62.9721,2,41.0,96.9,371.2
RO-ARQ-0153,2025-03-15,-9.9257,-62.9721,3,44.9,60.5,292.7
RO-ARQ-0153,2025-08-15,-9.9257,-62.9721,8,0.0,0.0,6.1
RO-ARQ-0154,2023-02-15,-9.9321,-62.9761,2,17.7,38.2,263.0
RO-ARQ-0154,2023-03-08,-9.9321,-62.9761,3,18.1,62.8,263.1
RO-ARQ-0154,2023-07-20,-9.9321,-62.9761,7,0.0,13.0,13.2
RO-ARQ-0154,2023-11-15,-9.9321,-62.9761,11,5.9,21.4,64.6
RO-ARQ-0154,2024-01-20,-9.9321,-62.9761,1,17.8,41.8,241.9
RO-ARQ-0154,2024-02-25,-9.9321,-62.9761,2,50.1,84.2,271.4
RO-ARQ-0154,2024-07-15,-9.9321,-62.9761,7,0.0,0.5,2.1
RO-ARQ-0154,2024-10-20,-9.9321,-62.9761,10,9.6,31.6,66.7
RO-ARQ-0154,2025-02-10,-9.9321,-62.9761,2,41.0,96.9,371.2
RO-ARQ-0154,2025-03-15,-9.9321,-62.9761,3,44.9,60.5,292.7
RO-ARQ-0154,2025-08-15,-9.9321,-62.9761,8,0.0,0.0,6.1
RO-ARQ-0155,2023-02-15,-9.9437,-62.989,2,17.7,38.2,263.0
RO-ARQ-0155,2023-03-08,-9.9437,-62.989,3,18.1,62.8,263.1
RO-ARQ-0155,2023-07-20,-9.9437,-62.989,7,0.0,13.0,13.2
RO-ARQ-0155,2023-11-15,-9.9437,-62.989,11,5.9,21.4,64.6
RO-ARQ-0155,2024-01-20,-9.9437,-62.989,1,17.8,41.8,241.9
RO-ARQ-0155,2024-02-25,-9.9437,-62.989,2,50.1,84.2,271.4
RO-ARQ-0155,2024-07-15,-9.9437,-62.989,7,0.0,0.5,2.1
RO-ARQ-0155,2024-10-20,-9.9437,-62.989,10,9.6,31.6,66.7
RO-ARQ-0155,2025-02-10,-9.9437,-62.989,2,41.0,96.9,371.2
RO-ARQ-0155,2025-03-15,-9.9437,-62.989,3,44.9,60.5,292.7
RO-ARQ-0155,2025-08-15,-9.9437,-62.989,8,0.0,0.0,6.1
RO-ARQ-0156,2023-02-15,-9.9514,-62.9617,2,17.7,38.2,263.0
RO-ARQ-0156,2023-03-08,-9.9514,-62.9617,3,18.1,62.8,263.1
RO-ARQ-0156,2023-07-20,-9.9514,-62.9617,7,0.0,13.0,13.2
RO-ARQ-0156,2023-11-15,-9.9514,-62.9617,11,5.9,21.4,64.6
RO-ARQ-0156,2024-01-20,-9.9514,-62.9617,1,17.8,41.8,241.9
RO-ARQ-0156,2024-02-25,-9.9514,-62.9617,2,50.1,84.2,271.4
RO-ARQ-0156,2024-07-15,-9.9514,-62.9617,7,0.0,0.5,2.1
RO-ARQ-0156,2024-10-20,-9.9514,-62.9617,10,9.6,31.6,66.7
RO-ARQ-0156,2025-02-10,-9.9514,-62.9617,2,41.0,96.9,371.2
RO-ARQ-0156,2025-03-15,-9.9514,-62.9617,3,44.9,60.5,292.7
RO-ARQ-0156,2025-08-15,-9.9514,-62.9617,8,0.0,0.0,6.1
RO-ARQ-0157,2023-02-15,-9.9518,-62.9611,2,17.7,38.2,263.0
RO-ARQ-0157,2023-03-08,-9.9518,-62.9611,3,18.1,62.8,263.1
RO-ARQ-0157,2023-07-20,-9.9518,-62.9611,7,0.0,13.0,13.2
RO-ARQ-0157,2023-11-15,-9.9518,-62.9611,11,5.9,21.4,64.6
RO-ARQ-0157,2024-01-20,-9.9518,-62.9611,1,17.8,41.8,241.9
RO-ARQ-0157,2024-02-25,-9.9518,-62.9611,2,50.1,84.2,271.4
RO-ARQ-0157,2024-07-15,-9.9518,-62.9611,7,0.0,0.5,2.1
RO-ARQ-0157,2024-10-20,-9.9518,-62.9611,10,9.6,31.6,66.7
RO-ARQ-0157,2025-02-10,-9.9518,-62.9611,2,41.0,96.9,371.2
RO-ARQ-0157,2025-03-15,-9.9518,-62.9611,3,44.9,60.5,292.7
RO-ARQ-0157,2025-08-15,-9.9518,-62.9611,8,0.0,0.0,6.1
RO-ARQ-0158,2023-02-15,-9.9614,-63.043,2,18.8,35.9,240.2
RO-ARQ-0158,2023-03-08,-9.9614,-63.043,3,16.9,58.5,277.2
RO-ARQ-0158,2023-07-20,-9.9614,-63.043,7,0.0,21.4,21.6
RO-ARQ-0158,2023-11-15,-9.9614,-63.043,11,7.4,19.1,65.4
RO-ARQ-0158,2024-01-20,-9.9614,-63.043,1,25.8,48.8,259.2
RO-ARQ-0158,2024-02-25,-9.9614,-63.043,2,51.1,98.6,283.6
RO-ARQ-0158,2024-07-15,-9.9614,-63.043,7,0.0,0.1,1.1
RO-ARQ-0158,2024-10-20,-9.9614,-63.043,10,14.4,42.9,85.1
RO-ARQ-0158,2025-02-10,-9.9614,-63.043,2,40.2,98.6,345.7
RO-ARQ-0158,2025-03-15,-9.9614,-63.043,3,45.5,68.9,297.6
RO-ARQ-0158,2025-08-15,-9.9614,-63.043,8,0.0,0.0,5.5
RO-ARQ-0159,2023-02-15,-9.9548,-63.0467,2,18.8,35.9,240.2
RO-ARQ-0159,2023-03-08,-9.9548,-63.0467,3,16.9,58.5,277.2
RO-ARQ-0159,2023-07-20,-9.9548,-63.0467,7,0.0,21.4,21.6
RO-ARQ-0159,2023-11-15,-9.9548,-63.0467,11,7.4,19.1,65.4
RO-ARQ-0159,2024-01-20,-9.9548,-63.0467,1,25.8,48.8,259.2
RO-ARQ-0159,2024-02-25,-9.9548,-63.0467,2,51.1,98.6,283.6
RO-ARQ-0159,2024-07-15,-9.9548,-63.0467,7,0.0,0.1,1.1
RO-ARQ-0159,2024-10-20,-9.9548,-63.0467,10,14.4,42.9,85.1
RO-ARQ-0159,2025-02-10,-9.9548,-63.0467,2,40.2,98.6,345.7
RO-ARQ-0159,2025-03-15,-9.9548,-63.0467,3,45.5,68.9,297.6
RO-ARQ-0159,2025-08-15,-9.9548,-63.0467,8,0.0,0.0,5.5
RO-ARQ-0160,2023-02-15,-9.9309,-63.0472,2,18.8,35.9,240.2
RO-ARQ-0160,2023-03-08,-9.9309,-63.0472,3,16.9,58.5,277.2
RO-ARQ-0160,2023-07-20,-9.9309,-63.0472,7,0.0,21.4,21.6
RO-ARQ-0160,2023-11-15,-9.9309,-63.0472,11,7.4,19.1,65.4
RO-ARQ-0160,2024-01-20,-9.9309,-63.0472,1,25.8,48.8,259.2
RO-ARQ-0160,2024-02-25,-9.9309,-63.0472,2,51.1,98.6,283.6
RO-ARQ-0160,2024-07-15,-9.9309,-63.0472,7,0.0,0.1,1.1
RO-ARQ-0160,2024-10-20,-9.9309,-63.0472,10,14.4,42.9,85.1
RO-ARQ-0160,2025-02-10,-9.9309,-63.0472,2,40.2,98.6,345.7
RO-ARQ-0160,2025-03-15,-9.9309,-63.0472,3,45.5,68.9,297.6
RO-ARQ-0160,2025-08-15,-9.9309,-63.0472,8,0.0,0.0,5.5
RO-ARQ-0161,2023-02-15,-9.9298,-63.0485,2,18.8,35.9,240.2
RO-ARQ-0161,2023-03-08,-9.9298,-63.0485,3,16.9,58.5,277.2
RO-ARQ-0161,2023-07-20,-9.9298,-63.0485,7,0.0,21.4,21.6
RO-ARQ-0161,2023-11-15,-9.9298,-63.0485,11,7.4,19.1,65.4
RO-ARQ-0161,2024-01-20,-9.9298,-63.0485,1,25.8,48.8,259.2
RO-ARQ-0161,2024-02-25,-9.9298,-63.0485,2,51.1,98.6,283.6
RO-ARQ-0161,2024-07-15,-9.9298,-63.0485,7,0.0,0.1,1.1
RO-ARQ-0161,2024-10-20,-9.9298,-63.0485,10,14.4,42.9,85.1
RO-ARQ-0161,2025-02-10,-9.9298,-63.0485,2,40.2,98.6,345.7
RO-ARQ-0161,2025-03-15,-9.9298,-63.0485,3,45.5,68.9,297.6
RO-ARQ-0161,2025-08-15,-9.9298,-63.0485,8,0.0,0.0,5.5
RO-ARQ-0162,2023-02-15,-9.9281,-63.0537,2,18.8,35.9,240.2
RO-ARQ-0162,2023-03-08,-9.9281,-63.0537,3,16.9,58.5,277.2
RO-ARQ-0162,2023-07-20,-9.9281,-63.0537,7,0.0,21.4,21.6
RO-ARQ-0162,2023-11-15,-9.9281,-63.0537,11,7.4,19.1,65.4
RO-ARQ-0162,2024-01-20,-9.9281,-63.0537,1,25.8,48.8,259.2
RO-ARQ-0162,2024-02-25,-9.9281,-63.0537,2,51.1,98.6,283.6
RO-ARQ-0162,2024-07-15,-9.9281,-63.0537,7,0.0,0.1,1.1
RO-ARQ-0162,2024-10-20,-9.9281,-63.0537,10,14.4,42.9,85.1
RO-ARQ-0162,2025-02-10,-9.9281,-63.0537,2,40.2,98.6,345.7
RO-ARQ-0162,2025-03-15,-9.9281,-63.0537,3,45.5,68.9,297.6
RO-ARQ-0162,2025-08-15,-9.9281,-63.0537,8,0.0,0.0,5.5
RO-ARQ-0163,2023-02-15,-9.9383,-63.0335,2,17.7,38.2,263.0
RO-ARQ-0163,2023-03-08,-9.9383,-63.0335,3,18.1,62.8,263.1
RO-ARQ-0163,2023-07-20,-9.9383,-63.0335,7,0.0,13.0,13.2
RO-ARQ-0163,2023-11-15,-9.9383,-63.0335,11,5.9,21.4,64.6
RO-ARQ-0163,2024-01-20,-9.9383,-63.0335,1,17.8,41.8,241.9
RO-ARQ-0163,2024-02-25,-9.9383,-63.0335,2,50.1,84.2,271.4
RO-ARQ-0163,2024-07-15,-9.9383,-63.0335,7,0.0,0.5,2.1
RO-ARQ-0163,2024-10-20,-9.9383,-63.0335,10,9.6,31.6,66.7
RO-ARQ-0163,2025-02-10,-9.9383,-63.0335,2,41.0,96.9,371.2
RO-ARQ-0163,2025-03-15,-9.9383,-63.0335,3,44.9,60.5,292.7
RO-ARQ-0163,2025-08-15,-9.9383,-63.0335,8,0.0,0.0,6.1
RO-ARQ-0164,2023-02-15,-9.9419,-63.0378,2,18.8,35.9,240.2
RO-ARQ-0164,2023-03-08,-9.9419,-63.0378,3,16.9,58.5,277.2
RO-ARQ-0164,2023-07-20,-9.9419,-63.0378,7,0.0,21.4,21.6
RO-ARQ-0164,2023-11-15,-9.9419,-63.0378,11,7.4,19.1,65.4
RO-ARQ-0164,2024-01-20,-9.9419,-63.0378,1,25.8,48.8,259.2
RO-ARQ-0164,2024-02-25,-9.9419,-63.0378,2,51.1,98.6,283.6
RO-ARQ-0164,2024-07-15,-9.9419,-63.0378,7,0.0,0.1,1.1
RO-ARQ-0164,2024-10-20,-9.9419,-63.0378,10,14.4,42.9,85.1
RO-ARQ-0164,2025-02-10,-9.9419,-63.0378,2,40.2,98.6,345.7
RO-ARQ-0164,2025-03-15,-9.9419,-63.0378,3,45.5,68.9,297.6
RO-ARQ-0164,2025-08-15,-9.9419,-63.0378,8,0.0,0.0,5.5
RO-ARQ-0165,2023-02-15,-9.9459,-63.0324,2,17.7,38.2,263.0
RO-ARQ-0165,2023-03-08,-9.9459,-63.0324,3,18.1,62.8,263.1
RO-ARQ-0165,2023-07-20,-9.9459,-63.0324,7,0.0,13.0,13.2
RO-ARQ-0165,2023-11-15,-9.9459,-63.0324,11,5.9,21.4,64.6
RO-ARQ-0165,2024-01-20,-9.9459,-63.0324,1,17.8,41.8,241.9
RO-ARQ-0165,2024-02-25,-9.9459,-63.0324,2,50.1,84.2,271.4
RO-ARQ-0165,2024-07-15,-9.9459,-63.0324,7,0.0,0.5,2.1
RO-ARQ-0165,2024-10-20,-9.9459,-63.0324,10,9.6,31.6,66.7
RO-ARQ-0165,2025-02-10,-9.9459,-63.0324,2,41.0,96.9,371.2
RO-ARQ-0165,2025-03-15,-9.9459,-63.0324,3,44.9,60.5,292.7
RO-ARQ-0165,2025-08-15,-9.9459,-63.0324,8,0.0,0.0,6.1
RO-ARQ-0166,2023-02-15,-9.8839,-63.0886,2,17.2,30.2,222.2
RO-ARQ-0166,2023-03-08,-9.8839,-63.0886,3,20.3,54.4,249.4
RO-ARQ-0166,2023-07-20,-9.8839,-63.0886,7,0.0,0.4,0.6
RO-ARQ-0166,2023-11-15,-9.8839,-63.0886,11,4.7,18.1,65.4
RO-ARQ-0166,2024-01-20,-9.8839,-63.0886,1,15.9,40.9,247.5
RO-ARQ-0166,2024-02-25,-9.8839,-63.0886,2,51.4,85.7,282.1
RO-ARQ-0166,2024-07-15,-9.8839,-63.0886,7,0.0,0.2,2.0
RO-ARQ-0166,2024-10-20,-9.8839,-63.0886,10,7.8,35.7,77.8
RO-ARQ-0166,2025-02-10,-9.8839,-63.0886,2,39.6,83.3,313.6
RO-ARQ-0166,2025-03-15,-9.8839,-63.0886,3,35.3,67.1,313.2
RO-ARQ-0166,2025-08-15,-9.8839,-63.0886,8,0.0,0.0,5.6
RO-ARQ-0167,2023-02-15,-9.9286,-63.0935,2,18.8,35.9,240.2
RO-ARQ-0167,2023-03-08,-9.9286,-63.0935,3,16.9,58.5,277.2
RO-ARQ-0167,2023-07-20,-9.9286,-63.0935,7,0.0,21.4,21.6
RO-ARQ-0167,2023-11-15,-9.9286,-63.0935,11,7.4,19.1,65.4
RO-ARQ-0167,2024-01-20,-9.9286,-63.0935,1,25.8,48.8,259.2
RO-ARQ-0167,2024-02-25,-9.9286,-63.0935,2,51.1,98.6,283.6
RO-ARQ-0167,2024-07-15,-9.9286,-63.0935,7,0.0,0.1,1.1
RO-ARQ-0167,2024-10-20,-9.9286,-63.0935,10,14.4,42.9,85.1
RO-ARQ-0167,2025-02-10,-9.9286,-63.0935,2,40.2,98.6,345.7
RO-ARQ-0167,2025-03-15,-9.9286,-63.0935,3,45.5,68.9,297.6
RO-ARQ-0167,2025-08-15,-9.9286,-63.0935,8,0.0,0.0,5.5
RO-ARQ-0168,2023-02-15,-9.9332,-63.0798,2,18.8,35.9,240.2
RO-ARQ-0168,2023-03-08,-9.9332,-63.0798,3,16.9,58.5,277.2
RO-ARQ-0168,2023-07-20,-9.9332,-63.0798,7,0.0,21.4,21.6
RO-ARQ-0168,2023-11-15,-9.9332,-63.0798,11,7.4,19.1,65.4
RO-ARQ-0168,2024-01-20,-9.9332,-63.0798,1,25.8,48.8,259.2
RO-ARQ-0168,2024-02-25,-9.9332,-63.0798,2,51.1,98.6,283.6
RO-ARQ-0168,2024-07-15,-9.9332,-63.0798,7,0.0,0.1,1.1
RO-ARQ-0168,2024-10-20,-9.9332,-63.0798,10,14.4,42.9,85.1
RO-ARQ-0168,2025-02-10,-9.9332,-63.0798,2,40.2,98.6,345.7
RO-ARQ-0168,2025-03-15,-9.9332,-63.0798,3,45.5,68.9,297.6
RO-ARQ-0168,2025-08-15,-9.9332,-63.0798,8,0.0,0.0,5.5
RO-ARQ-0169,2023-02-15,-9.931,-63.0774,2,18.8,35.9,240.2
RO-ARQ-0169,2023-03-08,-9.931,-63.0774,3,16.9,58.5,277.2
RO-ARQ-0169,2023-07-20,-9.931,-63.0774,7,0.0,21.4,21.6
RO-ARQ-0169,2023-11-15,-9.931,-63.0774,11,7.4,19.1,65.4
RO-ARQ-0169,2024-01-20,-9.931,-63.0774,1,25.8,48.8,259.2
RO-ARQ-0169,2024-02-25,-9.931,-63.0774,2,51.1,98.6,283.6
RO-ARQ-0169,2024-07-15,-9.931,-63.0774,7,0.0,0.1,1.1
RO-ARQ-0169,2024-10-20,-9.931,-63.0774,10,14.4,42.9,85.1
RO-ARQ-0169,2025-02-10,-9.931,-63.0774,2,40.2,98.6,345.7
RO-ARQ-0169,2025-03-15,-9.931,-63.0774,3,45.5,68.9,297.6
RO-ARQ-0169,2025-08-15,-9.931,-63.0774,8,0.0,0.0,5.5
RO-ARQ-0170,2023-02-15,-9.9168,-63.1025,2,18.8,35.9,240.2
RO-ARQ-0170,2023-03-08,-9.9168,-63.1025,3,16.9,58.5,277.2
RO-ARQ-0170,2023-07-20,-9.9168,-63.1025,7,0.0,21.4,21.6
RO-ARQ-0170,2023-11-15,-9.9168,-63.1025,11,7.4,19.1,65.4
RO-ARQ-0170,2024-01-20,-9.9168,-63.1025,1,25.8,48.8,259.2
RO-ARQ-0170,2024-02-25,-9.9168,-63.1025,2,51.1,98.6,283.6
RO-ARQ-0170,2024-07-15,-9.9168,-63.1025,7,0.0,0.1,1.1
RO-ARQ-0170,2024-10-20,-9.9168,-63.1025,10,14.4,42.9,85.1
RO-ARQ-0170,2025-02-10,-9.9168,-63.1025,2,40.2,98.6,345.7
RO-ARQ-0170,2025-03-15,-9.9168,-63.1025,3,45.5,68.9,297.6
RO-ARQ-0170,2025-08-15,-9.9168,-63.1025,8,0.0,0.0,5.5
RO-ARQ-0171,2023-02-15,-9.9044,-63.1053,2,17.2,30.2,222.2
RO-ARQ-0171,2023-03-08,-9.9044,-63.1053,3,20.3,54.4,249.4
RO-ARQ-0171,2023-07-20,-9.9044,-63.1053,7,0.0,0.4,0.6
RO-ARQ-0171,2023-11-15,-9.9044,-63.1053,11,4.7,18.1,65.4
RO-ARQ-0171,2024-01-20,-9.9044,-63.1053,1,15.9,40.9,247.5
RO-ARQ-0171,2024-02-25,-9.9044,-63.1053,2,51.4,85.7,282.1
RO-ARQ-0171,2024-07-15,-9.9044,-63.1053,7,0.0,0.2,2.0
RO-ARQ-0171,2024-10-20,-9.9044,-63.1053,10,7.8,35.7,77.8
RO-ARQ-0171,2025-02-10,-9.9044,-63.1053,2,39.6,83.3,313.6
RO-ARQ-0171,2025-03-15,-9.9044,-63.1053,3,35.3,67.1,313.2
RO-ARQ-0171,2025-08-15,-9.9044,-63.1053,8,0.0,0.0,5.6
RO-ARQ-0172,2023-02-15,-9.9281,-62.8633,2,13.9,40.6,227.1
RO-ARQ-0172,2023-03-08,-9.9281,-62.8633,3,22.7,61.2,255.1
RO-ARQ-0172,2023-07-20,-9.9281,-62.8633,7,0.0,7.0,7.3
RO-ARQ-0172,2023-11-15,-9.9281,-62.8633,11,8.6,31.8,70.9
RO-ARQ-0172,2024-01-20,-9.9281,-62.8633,1,17.3,46.1,204.5
RO-ARQ-0172,2024-02-25,-9.9281,-62.8633,2,45.8,86.1,295.2
RO-ARQ-0172,2024-07-15,-9.9281,-62.8633,7,0.0,0.5,2.3
RO-ARQ-0172,2024-10-20,-9.9281,-62.8633,10,5.3,25.6,65.0
RO-ARQ-0172,2025-02-10,-9.9281,-62.8633,2,38.2,85.4,347.6
RO-ARQ-0172,2025-03-15,-9.9281,-62.8633,3,49.0,59.4,306.7
RO-ARQ-0172,2025-08-15,-9.9281,-62.8633,8,0.0,0.0,3.4
RO-ARQ-0173,2023-02-15,-9.9193,-62.8685,2,13.8,38.1,235.3
RO-ARQ-0173,2023-03-08,-9.9193,-62.8685,3,22.4,59.4,258.8
RO-ARQ-0173,2023-07-20,-9.9193,-62.8685,7,0.0,1.6,2.1
RO-ARQ-0173,2023-11-15,-9.9193,-62.8685,11,11.4,27.9,70.1
RO-ARQ-0173,2024-01-20,-9.9193,-62.8685,1,19.5,48.2,206.4
RO-ARQ-0173,2024-02-25,-9.9193,-62.8685,2,40.1,74.9,282.1
RO-ARQ-0173,2024-07-15,-9.9193,-62.8685,7,0.0,0.5,2.1
RO-ARQ-0173,2024-10-20,-9.9193,-62.8685,10,11.0,30.2,71.4
RO-ARQ-0173,2025-02-10,-9.9193,-62.8685,2,43.6,83.2,363.9
RO-ARQ-0173,2025-03-15,-9.9193,-62.8685,3,45.6,58.8,309.3
